Index,timestamp,signals,open,high,low,close,volume
67,2018-01-27 22:30:00,-1,11610.02,11625.0,11382.0,11445.01,1183.593991
68,2018-01-28 19:30:00,1,11850.13,11869.0,11711.0,11777.15,683.733092
69,2018-01-29 02:30:00,-1,11939.99,11990.0,11907.58,11962.38,449.860475
70,2018-01-29 07:30:00,1,11499.63,11662.9,11433.0,11590.0,976.267374
71,2018-01-29 23:30:00,-1,11425.0,11447.56,11315.0,11379.02,479.556087
72,2018-01-30 03:30:00,1,11354.99,11355.0,11150.0,11162.22,552.009799
73,2018-01-30 15:30:00,-1,10988.15,11028.0,10900.0,11000.0,487.624363
74,2018-01-30 18:30:00,1,10998.1,11020.0,10549.8,10620.76,1918.046512
75,2018-01-31 13:30:00,-1,10280.0,10348.99,10147.55,10239.66,531.463616
76,2018-01-31 21:30:00,1,10017.51,10100.0,9860.0,10072.58,770.96459
77,2018-02-01 04:30:00,-1,10172.88,10298.0,10124.69,10285.1,288.908913
78,2018-02-01 11:30:00,1,10230.12,10235.94,10080.33,10092.14,447.459167
79,2018-02-02 06:30:00,-1,8879.96,9000.0,8734.0,8765.07,1803.810773
80,2018-02-02 07:30:00,1,8768.28,9099.85,8750.01,9089.3,1162.632379
81,2018-02-02 21:30:00,-1,9070.0,9210.0,8844.05,9180.0,2436.836603
82,2018-02-03 03:30:00,1,8615.2,8869.0,8575.07,8824.87,931.697693
83,2018-02-03 08:30:00,-1,8550.65,8550.68,8233.0,8344.81,2426.675868
84,2018-02-03 09:30:00,1,8344.88,8549.99,8229.0,8464.48,1398.997523
85,2018-02-03 14:30:00,-1,8934.06,9048.99,8863.92,8928.89,1162.014278
86,2018-02-04 04:30:00,1,9080.49,9218.98,9022.0,9199.96,802.514689
87,2018-02-04 12:30:00,-1,9279.95,9330.0,9150.44,9200.0,526.588598
88,2018-02-04 16:30:00,1,8848.53,8999.0,8687.45,8691.99,1154.523944
89,2018-02-06 17:30:00,-1,6559.0,6837.93,6435.99,6719.07,3741.709631
90,2018-02-07 09:30:00,1,7200.0,7550.0,7150.01,7460.0,2116.886415
91,2018-02-07 14:30:00,-1,7654.92,7987.0,7650.01,7962.89,2852.482365
92,2018-02-08 01:30:00,1,8130.81,8218.93,7931.0,8126.84,1840.174528
93,2018-02-08 03:30:00,-1,8073.0,8078.26,7732.35,7781.0,2984.323126
94,2018-02-08 04:30:00,1,7781.0,7818.06,7531.11,7599.0,4304.277752
95,2018-02-09 19:30:00,-1,8309.95,8540.0,8285.15,8450.49,2399.571661
96,2018-02-10 14:30:00,1,8610.01,8761.22,8571.5,8601.8,2151.322217
97,2018-02-11 05:30:00,-1,8533.99,8549.0,8258.98,8378.1,1951.232464
98,2018-02-11 09:30:00,1,7976.73,8098.0,7910.01,7925.49,1063.587297
99,2018-02-11 18:30:00,-1,8280.0,8370.0,8180.34,8229.92,2070.426902
100,2018-02-12 02:30:00,1,8246.67,8342.21,8230.16,8315.49,1046.382653
101,2018-02-12 08:30:00,-1,8518.0,8570.0,8351.0,8479.99,2031.217159
102,2018-02-12 22:30:00,1,8665.23,8780.0,8620.0,8768.07,1308.293616
103,2018-02-13 01:30:00,-1,8793.0,8927.0,8762.26,8872.02,2100.08458
104,2018-02-13 09:30:00,1,8763.2,8786.3,8554.87,8604.98,1798.014933
105,2018-02-13 22:30:00,-1,8542.98,8630.0,8526.01,8622.66,930.514611
106,2018-02-14 01:30:00,1,8616.11,8725.0,8616.09,8700.01,1582.32976
107,2018-02-14 02:30:00,-1,8701.62,8707.52,8561.11,8579.53,1077.869575
108,2018-02-14 07:30:00,1,8661.98,8724.0,8655.92,8689.8,1252.489284
109,2018-02-14 08:30:00,-1,8689.78,8720.0,8631.03,8709.0,1117.751441
110,2018-02-15 18:30:00,1,9679.96,9698.0,9600.0,9638.76,1254.546146
111,2018-02-15 22:30:00,-1,9889.99,10089.99,9834.39,10070.18,3408.513447
112,2018-02-16 12:30:00,1,9824.49,9916.88,9679.16,9688.5,2571.988083
113,2018-02-16 21:30:00,-1,10035.05,10150.0,10000.01,10084.22,1585.867517
114,2018-02-17 20:30:00,1,10650.03,10740.97,10627.97,10731.48,1357.140076
115,2018-02-17 22:30:00,-1,10790.0,10806.0,10715.0,10745.2,1432.940359
116,2018-02-17 23:30:00,1,10745.24,10778.5,10674.0,10752.96,1178.664131
117,2018-02-18 00:30:00,-1,10752.95,10772.0,10675.9,10722.99,901.569479
118,2018-02-18 11:30:00,1,10328.42,10637.75,10323.0,10425.0,4087.536303
119,2018-02-18 20:30:00,-1,10746.69,10850.0,10550.9,10633.73,2579.727231
120,2018-02-19 05:30:00,1,10375.01,10484.99,10270.33,10430.0,2060.23525
121,2018-02-19 13:30:00,-1,10815.61,10866.86,10672.01,10779.82,2029.781789
122,2018-02-20 17:30:00,1,11408.88,11499.0,11400.0,11412.14,923.425008
123,2018-02-20 20:30:00,-1,11519.0,11530.15,11378.0,11516.99,1609.222624
124,2018-02-21 05:30:00,1,11195.07,11200.0,10811.7,11091.82,6392.813746
125,2018-02-21 15:30:00,-1,11169.24,11175.0,10850.0,10963.12,2381.361443
126,2018-02-21 20:30:00,1,10630.85,10665.0,10407.09,10540.31,3664.773305
127,2018-02-22 07:30:00,-1,10634.23,10799.0,10559.8,10730.0,2527.958901
128,2018-02-22 15:30:00,1,10335.0,10388.0,10076.0,10116.59,4693.10336
129,2018-02-23 03:30:00,-1,9860.0,9938.98,9789.0,9925.0,1353.661311
130,2018-02-23 06:30:00,1,9641.78,9730.0,9570.19,9703.12,2831.602834
131,2018-02-23 12:30:00,-1,9825.54,9885.0,9771.01,9865.66,1604.305243
132,2018-02-24 01:30:00,1,10037.9,10045.0,9868.12,9950.18,2479.258677
133,2018-02-24 07:30:00,-1,10343.0,10468.0,10340.64,10420.0,2078.533968
134,2018-02-24 14:30:00,1,10009.02,10155.0,9999.99,10037.99,1304.005194
135,2018-02-25 07:30:00,-1,9756.01,9756.01,9560.75,9591.03,1058.777215
136,2018-02-25 17:30:00,1,9663.98,9700.0,9500.0,9529.0,1490.615594
137,2018-02-26 03:30:00,-1,9563.5,9670.0,9507.84,9651.99,1040.263101
138,2018-02-26 12:30:00,1,9419.0,9491.99,9379.01,9454.49,897.81775
139,2018-02-26 18:30:00,-1,9859.97,10237.06,9847.0,10114.94,5592.124273
140,2018-02-27 09:30:00,1,10270.0,10340.45,10260.3,10311.99,806.961997
141,2018-02-27 13:30:00,-1,10600.0,10750.0,10587.97,10700.0,2543.591419
142,2018-02-27 23:30:00,1,10576.09,10642.0,10576.09,10638.29,521.302517
143,2018-02-28 04:30:00,-1,10737.03,10759.0,10560.01,10569.04,893.192485
144,2018-02-28 15:30:00,1,10594.0,10627.56,10489.49,10574.0,1080.930448
145,2018-03-01 02:30:00,-1,10670.0,10722.0,10520.53,10520.53,1147.463424
146,2018-03-01 06:30:00,1,10407.0,10420.0,10319.22,10418.0,804.101924
147,2018-03-01 13:30:00,-1,10549.96,10691.08,10549.96,10652.75,1293.603635
148,2018-03-02 14:30:00,1,11109.84,11111.97,10862.95,10883.22,1569.564504
149,2018-03-03 02:30:00,-1,11060.0,11086.25,10987.0,11049.85,618.787406
150,2018-03-03 17:30:00,1,11287.21,11439.0,11287.0,11413.09,1058.284541
151,2018-03-03 18:30:00,-1,11414.24,11505.99,11390.0,11470.22,1137.863398
152,2018-03-04 03:30:00,1,11280.0,11447.44,11279.0,11410.02,653.969203
153,2018-03-04 18:30:00,-1,11221.0,11259.0,11170.05,11208.78,459.792994
154,2018-03-04 20:30:00,1,11140.14,11150.11,11090.01,11150.01,571.431437
155,2018-03-05 01:30:00,-1,11378.19,11478.09,11378.0,11478.09,729.100929
156,2018-03-05 14:30:00,1,11440.07,11495.99,11438.88,11460.0,402.512516
157,2018-03-05 20:30:00,-1,11479.94,11520.54,11460.0,11515.61,467.983361
158,2018-03-06 06:30:00,1,11304.0,11320.0,11190.0,11315.01,1507.812165
159,2018-03-07 07:30:00,-1,10863.0,10885.98,10730.03,10788.01,794.347041
160,2018-03-07 11:30:00,1,10655.0,10656.52,10461.0,10480.0,1848.974231
161,2018-03-07 20:30:00,-1,10689.87,10747.88,10530.65,10679.56,2177.637477
162,2018-03-07 22:30:00,1,9918.0,10134.7,9389.31,9740.0,10586.261814
163,2018-03-08 07:30:00,-1,9836.29,9844.24,9536.0,9597.25,3024.429645
164,2018-03-08 09:30:00,1,9508.0,9777.0,9489.39,9776.28,1453.953067
165,2018-03-08 14:30:00,-1,9896.32,10099.0,9885.87,10050.0,1340.626761
166,2018-03-08 20:30:00,1,9715.01,9920.0,9715.0,9909.29,1067.163728
167,2018-03-09 18:30:00,-1,8988.03,9014.0,8822.99,8914.0,1850.826589
168,2018-03-10 01:30:00,1,8770.01,8980.01,8704.31,8935.16,1654.644259
169,2018-03-10 04:30:00,-1,9213.92,9333.33,9150.0,9227.0,2696.256373
170,2018-03-10 17:30:00,1,9345.0,9350.0,9210.0,9259.0,997.706726
171,2018-03-10 22:30:00,-1,9401.93,9412.63,9130.0,9138.32,1982.886769
172,2018-03-11 00:30:00,1,9080.0,9128.49,8964.07,9089.93,1295.726493
173,2018-03-11 12:30:00,-1,8800.0,8809.0,8650.0,8704.0,953.346475
174,2018-03-12 08:30:00,1,9587.78,9624.62,9356.02,9416.09,1887.116848
175,2018-03-12 14:30:00,-1,9539.36,9866.53,9516.0,9787.0,2196.489559
176,2018-03-12 21:30:00,1,9174.22,9266.05,9004.0,9195.0,3229.890886
177,2018-03-13 07:30:00,-1,9088.0,9172.7,9065.0,9109.99,869.547903
178,2018-03-13 16:30:00,1,8879.79,9100.0,8873.2,9044.9,1885.973375
179,2018-03-13 23:30:00,-1,9079.99,9168.4,9043.15,9130.65,1097.36423
180,2018-03-14 04:30:00,1,9156.0,9195.75,9120.06,9150.0,807.091069
181,2018-03-14 06:30:00,-1,9294.82,9309.77,9230.28,9253.01,908.933806
182,2018-03-14 12:30:00,1,9152.98,9153.0,9050.0,9079.92,698.820789
183,2018-03-15 15:30:00,-1,8189.99,8275.99,8050.51,8103.7,2116.601655
184,2018-03-15 23:30:00,1,8137.78,8220.0,8066.0,8126.0,1499.938258
185,2018-03-16 04:30:00,-1,8317.86,8329.86,8205.42,8240.98,1015.868592
186,2018-03-16 08:30:00,1,8109.99,8153.3,8018.6,8040.74,1166.968692
187,2018-03-16 13:30:00,-1,8233.0,8280.0,8172.39,8190.07,1352.950663
188,2018-03-16 18:30:00,1,8182.11,8500.0,8139.02,8444.0,4708.678829
189,2018-03-16 19:30:00,-1,8444.0,8550.0,8401.05,8418.5,2295.581764
190,2018-03-17 05:30:00,1,8260.0,8322.49,8224.0,8290.0,1296.976611
191,2018-03-17 15:30:00,-1,8263.16,8267.98,8211.0,8230.47,791.340682
192,2018-03-17 19:30:00,1,7997.09,8047.04,7945.0,7965.0,1664.936912
193,2018-03-18 15:30:00,-1,7692.0,7729.33,7532.09,7580.99,1974.603449
194,2018-03-18 19:30:00,1,7606.0,7622.36,7322.0,7489.91,5606.729052
195,2018-03-19 03:30:00,-1,8225.01,8249.08,8026.0,8145.0,4583.476008
196,2018-03-20 02:30:00,1,8415.01,8480.0,8367.0,8374.01,1165.15149
197,2018-03-20 05:30:00,-1,8595.01,8605.3,8433.0,8507.0,1894.918148
198,2018-03-20 13:30:00,1,8385.12,8410.0,8302.0,8331.25,2736.232788
199,2018-03-20 19:30:00,-1,8468.88,8515.05,8429.0,8493.07,1308.657818
200,2018-03-21 16:30:00,1,9051.0,9125.0,9050.01,9063.0,1294.610975
201,2018-03-21 19:30:00,-1,9020.0,9100.05,9001.0,9050.0,1203.60717
202,2018-03-21 22:30:00,1,8850.0,8907.0,8750.6,8832.26,3774.537311
203,2018-03-22 06:30:00,-1,9034.83,9090.0,8976.16,9067.43,1310.020477
204,2018-03-22 14:30:00,1,8995.01,9020.0,8724.68,8785.01,3472.553455
205,2018-03-23 01:30:00,-1,8610.0,8611.0,8550.0,8586.97,817.342491
206,2018-03-23 08:30:00,1,8430.15,8431.0,8330.0,8410.05,1725.783652
207,2018-03-23 17:30:00,-1,8509.99,8510.71,8279.99,8299.0,2163.558978
208,2018-03-24 15:30:00,1,8887.99,8887.99,8683.0,8767.59,2626.287204
209,2018-03-24 22:30:00,-1,8925.21,8935.0,8822.91,8860.04,1191.87213
210,2018-03-25 03:30:00,1,8663.36,8718.0,8556.01,8625.0,2239.149356
211,2018-03-25 21:30:00,-1,8480.0,8579.01,8475.0,8554.81,1150.090328
212,2018-03-26 06:30:00,1,8369.73,8443.0,8353.18,8417.0,950.406863
213,2018-03-26 13:30:00,-1,8400.5,8426.99,8374.0,8380.06,776.52119
214,2018-03-26 15:30:00,1,8290.02,8330.47,8188.11,8190.09,2039.718581
215,2018-03-27 06:30:00,-1,8177.0,8196.0,8012.24,8016.45,1435.648573
216,2018-03-27 10:30:00,1,7755.42,7949.8,7730.0,7920.03,2204.282171
217,2018-03-27 16:30:00,-1,7980.45,8000.09,7855.0,7934.22,1275.913342
218,2018-03-28 01:30:00,1,7886.0,8050.0,7875.0,7982.65,1421.966431
219,2018-03-28 13:30:00,-1,7865.0,7930.0,7852.0,7910.04,786.879187
220,2018-03-28 22:30:00,1,7880.0,7947.0,7862.24,7935.99,784.174019
221,2018-03-29 05:30:00,-1,7949.3,7968.0,7892.24,7958.99,730.480641
222,2018-03-29 10:30:00,1,7595.0,7690.34,7550.0,7565.0,2481.191238
223,2018-03-30 13:30:00,-1,7222.29,7292.43,7101.99,7106.16,2414.29581
224,2018-03-30 19:30:00,1,6881.13,6922.98,6818.11,6832.29,1998.517896
225,2018-03-31 04:30:00,-1,6781.03,6898.0,6750.0,6840.23,1503.942857
226,2018-03-31 13:30:00,1,6810.0,6950.0,6805.77,6889.22,1487.309359
227,2018-03-31 17:30:00,-1,7079.72,7223.36,7035.03,7170.0,2440.73348
228,2018-04-01 01:30:00,1,7054.99,7059.01,6871.77,6906.0,2089.232753
229,2018-04-01 11:30:00,-1,6914.99,6918.16,6810.0,6831.31,1589.30243
230,2018-04-01 12:30:00,1,6831.31,6835.06,6670.0,6713.81,2893.790157
231,2018-04-02 01:30:00,-1,6900.98,6955.0,6846.92,6875.84,1678.60828
232,2018-04-02 21:30:00,1,7020.72,7048.89,6969.82,7014.25,1316.685785
233,2018-04-03 05:30:00,-1,7063.97,7099.0,7011.01,7028.01,1154.316753
234,2018-04-03 19:30:00,1,7335.9,7359.96,7277.0,7354.7,1595.179443
235,2018-04-03 22:30:00,-1,7406.3,7429.0,7366.1,7426.01,1030.928126
236,2018-04-04 06:30:00,1,7410.66,7427.52,7292.02,7322.27,2163.414089
237,2018-04-05 12:30:00,-1,6740.32,6837.0,6709.0,6792.52,1674.431516
238,2018-04-05 18:30:00,1,6652.0,6850.0,6618.02,6823.73,2282.011191
239,2018-04-06 04:30:00,-1,6815.99,6840.0,6750.0,6770.76,1010.564277
240,2018-04-06 11:30:00,1,6753.99,6755.08,6529.68,6593.93,4139.086167
241,2018-04-06 21:30:00,-1,6583.0,6623.94,6575.28,6601.0,907.893468
242,2018-04-07 04:30:00,1,6525.26,6610.0,6516.67,6601.39,901.885413
243,2018-04-07 07:30:00,-1,6824.5,6849.86,6745.73,6823.02,1275.744403
244,2018-04-07 19:30:00,1,6840.0,6869.01,6828.33,6859.0,745.41325
245,2018-04-07 20:30:00,-1,6858.99,7033.99,6852.03,7010.0,3005.47648
246,2018-04-08 05:30:00,1,6895.81,6987.15,6880.0,6949.99,906.510887
247,2018-04-08 11:30:00,-1,6952.0,6962.98,6891.79,6926.01,698.245543
248,2018-04-08 23:30:00,1,6995.02,7014.86,6952.0,6999.99,947.903875
249,2018-04-09 06:30:00,-1,7062.0,7139.0,7057.06,7120.0,1388.978625
250,2018-04-09 16:30:00,1,6782.99,6799.5,6691.18,6745.0,2875.099201
251,2018-04-10 07:30:00,-1,6740.05,6776.0,6735.03,6750.17,752.711492
252,2018-04-10 14:30:00,1,6731.56,6785.0,6721.0,6785.0,826.799542
253,2018-04-10 19:30:00,-1,6761.99,6771.99,6733.0,6765.0,760.892064
254,2018-04-11 06:30:00,1,6860.2,6866.98,6830.0,6840.0,870.945759
255,2018-04-11 09:30:00,-1,6818.79,6840.03,6806.44,6830.86,600.591341
256,2018-04-11 11:30:00,1,6817.71,6846.02,6787.0,6833.07,961.126866
257,2018-04-11 15:30:00,-1,6856.99,6857.97,6820.0,6820.03,945.837526
258,2018-04-12 03:30:00,1,6908.53,6934.97,6904.61,6931.0,741.951888
259,2018-04-12 05:30:00,-1,6953.78,6975.0,6918.0,6931.0,1243.306301
260,2018-04-12 12:30:00,1,6767.17,6850.85,6743.2,6826.61,2888.081595
261,2018-04-12 17:30:00,-1,7685.55,7780.0,7569.83,7686.93,7501.3181
262,2018-04-13 11:30:00,1,7788.96,7880.51,7779.99,7829.73,1374.443259
263,2018-04-13 14:30:00,-1,8133.0,8170.0,8055.0,8066.96,2747.847378
264,2018-04-14 02:30:00,1,7885.0,7903.58,7801.0,7859.74,2463.312841
265,2018-04-14 09:30:00,-1,8044.67,8046.76,7935.15,7960.01,1485.866664
266,2018-04-14 18:30:00,1,7878.0,7970.0,7867.11,7965.18,1744.497946
267,2018-04-15 00:30:00,-1,8028.0,8045.0,7978.0,8022.0,739.230361
268,2018-04-16 01:30:00,1,8305.55,8326.0,8280.0,8293.0,723.748962
269,2018-04-16 04:30:00,-1,8350.0,8365.87,8306.52,8355.0,831.271537
270,2018-04-16 09:30:00,1,8144.73,8151.0,8101.0,8127.99,1002.914555
271,2018-04-17 02:30:00,-1,7973.9,8036.5,7973.9,8018.98,890.967686
272,2018-04-17 12:30:00,1,8026.02,8172.76,8025.0,8138.45,1984.300465
273,2018-04-17 13:30:00,-1,8143.72,8172.0,8125.2,8131.6,1376.983721
274,2018-04-17 21:30:00,1,8088.63,8134.0,8086.2,8120.01,1159.515032
275,2018-04-18 09:30:00,-1,7947.74,7949.0,7915.0,7915.1,717.247921
276,2018-04-18 21:30:00,1,7994.0,8149.78,7985.01,8111.01,1509.485167
277,2018-04-19 01:30:00,-1,8116.01,8236.43,8097.0,8197.98,2051.944763
278,2018-04-19 14:30:00,1,8175.82,8240.0,8143.02,8230.89,1393.015517
279,2018-04-19 15:30:00,-1,8231.0,8250.0,8202.83,8240.63,1307.559468
280,2018-04-20 12:30:00,1,8309.89,8348.98,8293.49,8319.97,1294.266648
281,2018-04-20 16:30:00,-1,8488.89,8531.4,8480.19,8515.01,1861.883926
282,2018-04-21 01:30:00,1,8518.0,8529.0,8490.0,8525.83,1053.324279
283,2018-04-21 02:30:00,-1,8525.85,8560.0,8508.01,8508.04,944.068001
284,2018-04-21 15:30:00,1,8713.35,8749.83,8640.44,8670.0,2667.194572
285,2018-04-21 22:30:00,-1,8755.0,8810.16,8706.5,8760.0,1109.05856
286,2018-04-22 22:30:00,1,8919.95,8974.63,8919.0,8940.36,906.83154
287,2018-04-22 23:30:00,-1,8940.36,8957.84,8921.02,8948.8,733.410209
288,2018-04-23 04:30:00,1,8848.18,8848.18,8727.68,8787.02,2685.806576
289,2018-04-23 11:30:00,-1,8878.04,8929.0,8850.0,8899.0,1401.913646
290,2018-04-24 00:30:00,1,8894.0,8900.0,8800.6,8847.37,1313.307984
291,2018-04-24 05:30:00,-1,8934.0,9219.0,8922.0,9169.97,3964.942451
292,2018-04-25 10:30:00,1,9200.22,9411.0,9190.0,9370.0,4471.750669
293,2018-04-26 03:30:00,-1,9178.98,9185.01,8926.0,8955.0,2588.925525
294,2018-04-26 06:30:00,1,8808.17,8863.85,8720.13,8752.82,1972.825793
295,2018-04-26 13:30:00,-1,8847.97,8887.8,8680.0,8720.5,2763.689638
296,2018-04-26 15:30:00,1,8746.0,8881.0,8738.14,8845.02,1817.687954
297,2018-04-26 20:30:00,-1,8829.99,8832.0,8768.6,8806.1,1158.208979
298,2018-04-27 13:30:00,1,9240.97,9296.0,9230.0,9260.0,1337.006864
299,2018-04-27 14:30:00,-1,9260.0,9387.48,9241.2,9369.0,1954.845249
300,2018-04-27 21:30:00,1,9241.2,9328.26,9241.0,9282.1,1395.512101
301,2018-04-28 10:30:00,-1,9138.54,9188.5,9127.64,9164.49,934.025323
302,2018-04-29 03:30:00,1,9300.01,9364.0,9300.0,9359.01,789.407253
303,2018-04-29 04:30:00,-1,9359.99,9384.12,9330.01,9348.0,877.276909
304,2018-04-29 06:30:00,1,9405.0,9513.9,9395.05,9499.5,2176.580999
305,2018-04-29 07:30:00,-1,9499.02,9570.51,9475.0,9543.96,1990.084951
306,2018-04-29 14:30:00,1,9285.48,9330.71,9207.0,9284.99,3746.459282
307,2018-04-29 22:30:00,-1,9307.0,9350.0,9230.23,9330.0,1453.883199
308,2018-04-30 11:30:00,1,9354.79,9369.21,9260.22,9301.0,1467.417234
309,2018-04-30 20:30:00,-1,9264.35,9318.06,9240.0,9318.06,1020.824082
310,2018-05-01 04:30:00,1,9186.03,9250.08,9181.33,9246.01,1331.912475
311,2018-05-01 15:30:00,-1,9040.49,9045.99,8975.1,9039.0,1100.960257
312,2018-05-01 19:30:00,1,8926.07,8939.99,8871.11,8915.0,1443.07664
313,2018-05-02 01:30:00,-1,8986.97,9056.0,8971.01,9028.99,918.358446
314,2018-05-02 11:30:00,1,9064.99,9170.0,9060.1,9164.0,1431.680577
315,2018-05-02 12:30:00,-1,9164.0,9170.02,9120.0,9145.0,1095.526747
316,2018-05-02 20:30:00,1,9101.52,9166.44,9095.0,9155.0,1048.157548
317,2018-05-03 00:30:00,-1,9136.68,9140.0,9068.5,9138.94,949.658659
318,2018-05-03 13:30:00,1,9249.43,9264.27,9189.41,9238.19,1330.418452
319,2018-05-03 18:30:00,-1,9320.0,9475.0,9294.0,9471.05,2776.61036
320,2018-05-04 08:30:00,1,9649.56,9659.0,9540.0,9580.0,1449.740705
321,2018-05-04 14:30:00,-1,9798.5,9816.76,9670.0,9761.64,1563.875179
322,2018-05-04 20:30:00,1,9706.0,9709.99,9570.1,9614.67,1762.711216
